Ticker,close,date,high,low,month,volume,daily_returns,cumulative_returns
DRREDDY,1092.34,2023-10-03 05:30:00,1117.38,1090.0,2023-10,2065240,,
DRREDDY,1083.56,2023-10-04 05:30:00,1099.8,1080.3,2023-10,2109530,-0.008037790431550618,-0.00804
DRREDDY,1081.45,2023-10-05 05:30:00,1095.0,1080.0,2023-10,2058530,-0.0019472848757797756,-0.00997
DRREDDY,1084.98,2023-10-06 05:30:00,1097.44,1081.84,2023-10,1572990,0.0032641361135512525,-0.00674
DRREDDY,1098.97,2023-10-09 05:30:00,1105.47,1080.03,2023-10,2368110,0.012894246898560446,0.00607
DRREDDY,1095.71,2023-10-10 05:30:00,1097.4,1085.6,2023-10,1519630,-0.0029664140058418553,0.00309
DRREDDY,1113.52,2023-10-11 05:30:00,1117.6,1102.0,2023-10,1961240,0.016254300864279703,0.01939
DRREDDY,1106.04,2023-10-12 05:30:00,1116.81,1103.0,2023-10,1695245,-0.006717436597456716,0.01254
DRREDDY,1092.04,2023-10-13 05:30:00,1104.82,1084.32,2023-10,1633255,-0.012657770062565521,-0.00027
DRREDDY,1098.62,2023-10-16 05:30:00,1101.4,1092.0,2023-10,859220,0.006025420314274221,0.00575
DRREDDY,1108.82,2023-10-17 05:30:00,1114.6,1097.01,2023-10,1626760,0.009284374943110407,0.01509
DRREDDY,1135.49,2023-10-18 05:30:00,1138.95,1108.36,2023-10,3014855,0.02405259645388802,0.0395
DRREDDY,1126.18,2023-10-19 05:30:00,1134.95,1122.1,2023-10,2525845,-0.008199103470748259,0.03098
DRREDDY,1113.86,2023-10-20 05:30:00,1124.01,1110.2,2023-10,1141375,-0.010939636647782969,0.0197
DRREDDY,1110.39,2023-10-23 05:30:00,1133.39,1105.1,2023-10,1809785,-0.0031152927656974416,0.01652
DRREDDY,1102.77,2023-10-25 05:30:00,1122.44,1100.0,2023-10,2104480,-0.006862453732472518,0.00955
DRREDDY,1084.39,2023-10-26 05:30:00,1103.5,1068.18,2023-10,1544145,-0.01666712007036819,-0.00728
DRREDDY,1079.46,2023-10-27 05:30:00,1090.79,1070.2,2023-10,2159725,-0.004546334805743402,-0.01179
DRREDDY,1069.07,2023-10-30 05:30:00,1078.79,1041.11,2023-10,2691600,-0.009625182961851442,-0.0213
DRREDDY,1073.51,2023-10-31 05:30:00,1088.19,1070.62,2023-10,1884070,0.004153142450915359,-0.01724
DRREDDY,1069.29,2023-11-01 05:30:00,1084.08,1062.9,2023-11,1376665,-0.0039310299857476805,-0.0211
DRREDDY,1067.7,2023-11-02 05:30:00,1083.0,1064.68,2023-11,2365835,-0.0014869679881042153,-0.02256
DRREDDY,1052.61,2023-11-03 05:30:00,1075.4,1049.42,2023-11,2921805,-0.01413318347850534,-0.03637
DRREDDY,1067.62,2023-11-06 05:30:00,1071.43,1056.64,2023-11,2847485,0.014259792325742593,-0.02263
DRREDDY,1080.87,2023-11-07 05:30:00,1094.61,1063.96,2023-11,3498735,0.012410782862816383,-0.0105
DRREDDY,1090.71,2023-11-08 05:30:00,1100.07,1081.32,2023-11,2096955,0.00910377751255953,-0.00149
DRREDDY,1091.59,2023-11-09 05:30:00,1099.79,1088.0,2023-11,1642660,0.0008068139102050953,-0.00069
DRREDDY,1084.98,2023-11-10 05:30:00,1090.14,1074.4,2023-11,1144920,-0.006055387095887599,-0.00674
DRREDDY,1089.95,2023-11-12 05:30:00,1091.54,1087.0,2023-11,100560,0.004580729598702371,-0.00219
DRREDDY,1083.97,2023-11-13 05:30:00,1096.36,1076.42,2023-11,855910,-0.005486490205972805,-0.00766
DRREDDY,1083.99,2023-11-15 05:30:00,1091.03,1081.0,2023-11,1422405,1.8450695129956785e-05,-0.00764
DRREDDY,1108.85,2023-11-16 05:30:00,1115.0,1084.17,2023-11,1695060,0.022933790902130102,0.01511
DRREDDY,1122.31,2023-11-17 05:30:00,1127.9,1109.0,2023-11,2120630,0.0121387022590973,0.02744
DRREDDY,1120.83,2023-11-20 05:30:00,1131.22,1117.18,2023-11,2001625,-0.001318708734663332,0.02608
DRREDDY,1129.29,2023-11-21 05:30:00,1135.79,1121.1,2023-11,1903465,0.007547977837852438,0.03383
DRREDDY,1132.91,2023-11-22 05:30:00,1146.0,1131.02,2023-11,2124580,0.0032055539321167448,0.03714
DRREDDY,1128.93,2023-11-23 05:30:00,1136.89,1121.77,2023-11,1511300,-0.0035130769434464915,0.0335
DRREDDY,1129.23,2023-11-24 05:30:00,1151.37,1123.0,2023-11,2305405,0.00026573835401655366,0.03377
DRREDDY,1135.16,2023-11-28 05:30:00,1142.89,1129.4,2023-11,1555790,0.0052513659750450525,0.0392
DRREDDY,1143.07,2023-11-29 05:30:00,1148.8,1130.8,2023-11,1602385,0.00696818069699412,0.04644
DRREDDY,1157.63,2023-11-30 05:30:00,1160.0,1143.2,2023-11,4267760,0.012737627616856484,0.05977
DRREDDY,1149.88,2023-12-01 05:30:00,1171.31,1147.89,2023-12,1391500,-0.006694712472897213,0.05268
DRREDDY,1151.2,2023-12-04 05:30:00,1160.0,1145.68,2023-12,1121300,0.0011479458726126879,0.05388
DRREDDY,1155.29,2023-12-05 05:30:00,1163.8,1148.4,2023-12,1121875,0.0035528144544823004,0.05763
DRREDDY,1146.07,2023-12-06 05:30:00,1164.0,1141.61,2023-12,2659705,-0.007980680175540322,0.04919
DRREDDY,1157.02,2023-12-07 05:30:00,1169.98,1150.07,2023-12,3791150,0.009554390220492648,0.05921
DRREDDY,1152.78,2023-12-08 05:30:00,1156.97,1142.4,2023-12,1142525,-0.0036645866104302316,0.05533
DRREDDY,1094.7,2023-12-11 05:30:00,1115.6,1074.0,2023-12,9493150,-0.05038255347941489,0.00216
DRREDDY,1108.07,2023-12-12 05:30:00,1126.96,1095.48,2023-12,4281525,0.012213391796839224,0.0144
DRREDDY,1119.73,2023-12-13 05:30:00,1122.0,1106.07,2023-12,3111975,0.010522800906080043,0.02507
DRREDDY,1114.67,2023-12-14 05:30:00,1125.32,1113.58,2023-12,3164560,-0.00451894653175311,0.02044
DRREDDY,1117.89,2023-12-15 05:30:00,1123.0,1108.4,2023-12,3636220,0.002888747342262743,0.02339
DRREDDY,1118.21,2023-12-18 05:30:00,1137.8,1114.99,2023-12,3279260,0.00028625356698785964,0.02368
DRREDDY,1127.49,2023-12-19 05:30:00,1129.2,1118.6,2023-12,1123370,0.008298977830639931,0.03218
DRREDDY,1115.83,2023-12-20 05:30:00,1134.22,1110.41,2023-12,1307230,-0.010341555135744085,0.0215
DRREDDY,1110.9,2023-12-21 05:30:00,1118.8,1094.24,2023-12,1681900,-0.004418235752757904,0.01699
DRREDDY,1125.54,2023-12-22 05:30:00,1131.2,1112.0,2023-12,1315040,0.013178503915743933,0.03039
DRREDDY,1126.43,2023-12-26 05:30:00,1139.0,1120.51,2023-12,1658265,0.0007907315599624543,0.03121
DRREDDY,1142.9,2023-12-27 05:30:00,1144.4,1120.26,2023-12,1473880,0.014621414557495882,0.04629
DRREDDY,1171.71,2023-12-28 05:30:00,1178.16,1134.18,2023-12,4888545,0.025207804707323422,0.07266
DRREDDY,1159.58,2023-12-29 05:30:00,1168.9,1152.2,2023-12,1452615,-0.010352390949979196,0.06156
DRREDDY,1164.33,2024-01-01 05:30:00,1172.0,1160.0,2024-01,978400,0.0040963107331966064,0.0659
DRREDDY,1185.36,2024-01-02 05:30:00,1189.8,1161.13,2024-01,2869280,0.0180618896704543,0.08516
DRREDDY,1186.38,2024-01-03 05:30:00,1194.0,1177.64,2024-01,1412035,0.0008604980765338777,0.08609
DRREDDY,1168.44,2024-01-04 05:30:00,1184.43,1165.0,2024-01,2048300,-0.015121630506245931,0.06967
