Ticker,close,date,high,low,month,volume,daily_returns,cumulative_returns
AXISBANK,1041.05,2023-10-03 05:30:00,1044.7,1032.6,2023-10,11589322,,
AXISBANK,995.55,2023-10-04 05:30:00,1037.0,988.85,2023-10,22584212,-0.04370587387733538,-0.04371
AXISBANK,1003.25,2023-10-05 05:30:00,1009.2,988.9,2023-10,7950412,0.007734418160815659,-0.03631
AXISBANK,1000.95,2023-10-06 05:30:00,1008.0,999.4,2023-10,5289753,-0.002292549215051065,-0.03852
AXISBANK,996.25,2023-10-09 05:30:00,999.7,988.25,2023-10,6823214,-0.0046955392377242555,-0.04303
AXISBANK,1012.25,2023-10-10 05:30:00,1014.95,996.5,2023-10,5728499,0.016060225846926013,-0.02766
AXISBANK,1019.1,2023-10-11 05:30:00,1025.65,1012.0,2023-10,7396783,0.006767102988392226,-0.02108
AXISBANK,1018.45,2023-10-12 05:30:00,1031.0,1014.95,2023-10,4920222,-0.000637817682268671,-0.02171
AXISBANK,994.05,2023-10-13 05:30:00,1011.45,992.25,2023-10,12173162,-0.023957975354705785,-0.04515
AXISBANK,1004.8,2023-10-16 05:30:00,1009.45,990.0,2023-10,4646960,0.010814345354861477,-0.03482
AXISBANK,1008.05,2023-10-17 05:30:00,1014.7,1003.1,2023-10,6105067,0.003234474522292974,-0.0317
AXISBANK,992.85,2023-10-18 05:30:00,1014.1,989.35,2023-10,7818946,-0.01507861713208658,-0.0463
AXISBANK,991.4,2023-10-19 05:30:00,999.0,979.7,2023-10,4836625,-0.0014604421614544671,-0.04769
AXISBANK,980.35,2023-10-20 05:30:00,992.9,977.75,2023-10,5664400,-0.011145854347387463,-0.05831
AXISBANK,964.3,2023-10-23 05:30:00,984.9,961.1,2023-10,5896695,-0.01637170398327137,-0.07372
AXISBANK,955.45,2023-10-25 05:30:00,974.0,951.4,2023-10,6957048,-0.009177641812713744,-0.08222
AXISBANK,972.05,2023-10-26 05:30:00,975.0,952.75,2023-10,17540495,0.017374012245538584,-0.06628
AXISBANK,1002.75,2023-10-27 05:30:00,1004.75,973.3,2023-10,13443016,0.03158273751350249,-0.03679
AXISBANK,989.2,2023-10-30 05:30:00,1002.75,979.2,2023-10,5270567,-0.013512839690850154,-0.04981
AXISBANK,981.85,2023-10-31 05:30:00,998.0,978.0,2023-10,7816805,-0.007430246663970963,-0.05687
AXISBANK,971.8,2023-11-01 05:30:00,979.3,968.0,2023-11,5703984,-0.010235779396038147,-0.06652
AXISBANK,982.95,2023-11-02 05:30:00,988.35,974.0,2023-11,5193982,0.011473554229265437,-0.05581
AXISBANK,988.85,2023-11-03 05:30:00,991.4,981.5,2023-11,4268048,0.006002339895213371,-0.05014
AXISBANK,1009.4,2023-11-06 05:30:00,1016.2,993.1,2023-11,6552178,0.020781716134904205,-0.0304
AXISBANK,1020.9,2023-11-07 05:30:00,1022.2,1005.25,2023-11,6559859,0.011392906677234027,-0.01936
AXISBANK,1021.7,2023-11-08 05:30:00,1026.95,1015.6,2023-11,7643314,0.0007836222940542648,-0.01859
AXISBANK,1021.9,2023-11-09 05:30:00,1028.85,1016.65,2023-11,4407935,0.00019575217774292497,-0.01839
AXISBANK,1029.2,2023-11-10 05:30:00,1031.0,1016.65,2023-11,3294063,0.007143556120951189,-0.01138
AXISBANK,1029.95,2023-11-12 05:30:00,1033.9,1026.25,2023-11,461834,0.0007287213369606693,-0.01066
AXISBANK,1025.35,2023-11-13 05:30:00,1031.85,1023.5,2023-11,5985481,-0.004466236225059594,-0.01508
AXISBANK,1041.35,2023-11-15 05:30:00,1045.0,1031.55,2023-11,7240388,0.015604427756375827,0.00029
AXISBANK,1026.35,2023-11-16 05:30:00,1044.0,1022.15,2023-11,6908825,-0.014404378931195061,-0.01412
AXISBANK,994.35,2023-11-17 05:30:00,1020.0,991.85,2023-11,13268353,-0.031178447897890482,-0.04486
AXISBANK,988.7,2023-11-20 05:30:00,994.75,980.35,2023-11,8215656,-0.005682103886961332,-0.05029
AXISBANK,991.8,2023-11-21 05:30:00,997.5,986.65,2023-11,7061614,0.0031354303631030422,-0.04731
AXISBANK,998.1,2023-11-22 05:30:00,999.9,988.0,2023-11,6103988,0.006352087114337657,-0.04126
AXISBANK,999.05,2023-11-23 05:30:00,1003.4,995.4,2023-11,3112891,0.0009518084360284895,-0.04034
AXISBANK,1008.5,2023-11-24 05:30:00,1010.75,999.7,2023-11,6956281,0.009458986036734895,-0.03127
AXISBANK,1021.15,2023-11-28 05:30:00,1021.95,1009.25,2023-11,6173384,0.012543381259295883,-0.01912
AXISBANK,1060.15,2023-11-29 05:30:00,1063.5,1021.15,2023-11,9422396,0.038192234245703505,0.01835
AXISBANK,1074.25,2023-11-30 05:30:00,1080.9,1055.45,2023-11,24755589,0.013300004716313651,0.03189
AXISBANK,1104.65,2023-12-01 05:30:00,1109.0,1070.2,2023-12,14428758,0.028298813125436473,0.06109
AXISBANK,1125.6,2023-12-04 05:30:00,1129.0,1099.1,2023-12,14043213,0.018965283121350485,0.08122
AXISBANK,1132.45,2023-12-05 05:30:00,1151.85,1127.15,2023-12,15804808,0.006085643212508929,0.0878
AXISBANK,1120.5,2023-12-06 05:30:00,1145.7,1117.95,2023-12,7342767,-0.010552342266766823,0.07632
AXISBANK,1117.85,2023-12-07 05:30:00,1129.6,1108.5,2023-12,6439419,-0.0023650156180277104,0.07377
AXISBANK,1131.2,2023-12-08 05:30:00,1134.35,1111.5,2023-12,7300989,0.011942568323120462,0.0866
AXISBANK,1116.5,2023-12-11 05:30:00,1139.4,1113.85,2023-12,6924589,-0.012995049504950562,0.07247
AXISBANK,1131.0,2023-12-12 05:30:00,1133.9,1109.0,2023-12,9044111,0.01298701298701288,0.0864
AXISBANK,1114.85,2023-12-13 05:30:00,1151.0,1111.45,2023-12,8184523,-0.014279398762157447,0.07089
AXISBANK,1120.45,2023-12-14 05:30:00,1138.6,1117.9,2023-12,9421193,0.005023097277660815,0.07627
AXISBANK,1120.35,2023-12-15 05:30:00,1127.85,1108.6,2023-12,12048410,-8.924985496905347e-05,0.07617
AXISBANK,1111.35,2023-12-18 05:30:00,1120.0,1107.2,2023-12,7922468,-0.008033203909492581,0.06753
AXISBANK,1120.25,2023-12-19 05:30:00,1126.85,1114.2,2023-12,6824641,0.008008278220182685,0.07608
AXISBANK,1110.25,2023-12-20 05:30:00,1123.85,1102.7,2023-12,9848057,-0.008926578888640901,0.06647
AXISBANK,1095.4,2023-12-21 05:30:00,1103.9,1077.2,2023-12,10914682,-0.013375365908579018,0.05221
AXISBANK,1088.3,2023-12-22 05:30:00,1106.3,1085.8,2023-12,10600025,-0.006481650538616157,0.04539
AXISBANK,1094.25,2023-12-26 05:30:00,1100.65,1086.7,2023-12,5687517,0.005467242488284452,0.0511
AXISBANK,1106.35,2023-12-27 05:30:00,1110.55,1089.65,2023-12,6132936,0.011057802147589557,0.06273
AXISBANK,1107.85,2023-12-28 05:30:00,1113.0,1098.0,2023-12,14097667,0.0013558096443260226,0.06417
AXISBANK,1102.3,2023-12-29 05:30:00,1106.85,1093.95,2023-12,8786731,-0.005009703479712968,0.05883
AXISBANK,1097.7,2024-01-01 05:30:00,1104.0,1093.0,2024-01,4083732,-0.004173092624512265,0.05442
AXISBANK,1093.25,2024-01-02 05:30:00,1099.35,1082.3,2024-01,7895577,-0.00405393094652462,0.05014
AXISBANK,1098.6,2024-01-03 05:30:00,1102.6,1081.3,2024-01,10225290,0.0048936656757374575,0.05528
AXISBANK,1123.4,2024-01-04 05:30:00,1130.0,1100.05,2024-01,11411683,0.022574185326779794,0.0791
AXISBANK,1136.95,2024-01-05 05:30:00,1139.9,1119.0,2024-01,8025466,0.012061598718176914,0.09212
AXISBANK,1122.0,2024-01-08 05:30:00,1146.0,1118.5,2024-01,4735538,-0.01314921500505739,0.07776
AXISBANK,1116.55,2024-01-09 05:30:00,1135.55,1112.35,2024-01,6359362,-0.004857397504456351,0.07252
AXISBANK,1107.0,2024-01-10 05:30:00,1116.0,1099.05,2024-01,5934163,-0.008553132416819653,0.06335
AXISBANK,1125.75,2024-01-11 05:30:00,1127.9,1111.05,2024-01,4683035,0.01693766937669383,0.08136
AXISBANK,1120.35,2024-01-12 05:30:00,1129.45,1118.05,2024-01,5616755,-0.004796802131912137,0.07617
AXISBANK,1119.5,2024-01-15 05:30:00,1130.45,1116.6,2024-01,6719079,-0.0007586914803409117,0.07536
