Ticker,close,date,high,low,month,volume,daily_returns,cumulative_returns
SBILIFE,1292.45,2023-10-03 05:30:00,1302.15,1282.65,2023-10,1282289,,
SBILIFE,1270.55,2023-10-04 05:30:00,1297.7,1264.35,2023-10,1139615,-0.016944562652327022,-0.01694
SBILIFE,1274.45,2023-10-05 05:30:00,1282.1,1264.95,2023-10,979561,0.0030695368147652946,-0.01393
SBILIFE,1282.95,2023-10-06 05:30:00,1287.55,1272.0,2023-10,784191,0.0066695437247439315,-0.00735
SBILIFE,1277.25,2023-10-09 05:30:00,1290.75,1272.0,2023-10,1345177,-0.0044428855372384835,-0.01176
SBILIFE,1302.05,2023-10-10 05:30:00,1312.6,1279.8,2023-10,1221002,0.01941671559992164,0.00743
SBILIFE,1309.35,2023-10-11 05:30:00,1310.95,1291.15,2023-10,1374812,0.005606543527514329,0.01308
SBILIFE,1313.65,2023-10-12 05:30:00,1317.4,1300.95,2023-10,726322,0.003284072249589709,0.0164
SBILIFE,1316.45,2023-10-13 05:30:00,1329.65,1312.85,2023-10,916350,0.0021314657633311196,0.01857
SBILIFE,1322.2,2023-10-16 05:30:00,1332.2,1310.55,2023-10,578729,0.004367807360704967,0.02302
SBILIFE,1348.35,2023-10-17 05:30:00,1351.1,1325.0,2023-10,1073063,0.019777643321736482,0.04325
SBILIFE,1356.35,2023-10-18 05:30:00,1358.6,1339.0,2023-10,454861,0.005933177587421623,0.04944
SBILIFE,1348.15,2023-10-19 05:30:00,1353.6,1338.6,2023-10,595436,-0.006045637188041297,0.0431
SBILIFE,1362.65,2023-10-20 05:30:00,1368.65,1336.5,2023-10,936229,0.010755479731483941,0.05432
SBILIFE,1338.4,2023-10-23 05:30:00,1366.55,1329.05,2023-10,976136,-0.017796205922283814,0.03555
SBILIFE,1314.15,2023-10-25 05:30:00,1346.1,1308.65,2023-10,945901,-0.01811864913329353,0.01679
SBILIFE,1305.6,2023-10-26 05:30:00,1315.8,1290.75,2023-10,1107874,-0.006506106608834772,0.01017
SBILIFE,1302.9,2023-10-27 05:30:00,1320.7,1293.65,2023-10,654531,-0.0020680147058822484,0.00809
SBILIFE,1326.2,2023-10-30 05:30:00,1330.7,1305.0,2023-10,1242401,0.017883183667203983,0.02611
SBILIFE,1367.85,2023-10-31 05:30:00,1375.4,1319.5,2023-10,2287988,0.03140551952948267,0.05834
SBILIFE,1336.05,2023-11-01 05:30:00,1377.95,1332.4,2023-11,968893,-0.023248163175786818,0.03373
SBILIFE,1343.5,2023-11-02 05:30:00,1357.75,1340.15,2023-11,637519,0.005576138617566784,0.0395
SBILIFE,1329.35,2023-11-03 05:30:00,1349.95,1326.1,2023-11,690163,-0.010532192035727639,0.02855
SBILIFE,1331.85,2023-11-06 05:30:00,1340.7,1323.4,2023-11,377106,0.0018806183473125682,0.03048
SBILIFE,1340.85,2023-11-07 05:30:00,1344.05,1320.4,2023-11,1038346,0.006757517738483987,0.03745
SBILIFE,1345.5,2023-11-08 05:30:00,1349.35,1334.7,2023-11,498283,0.0034679494350600137,0.04105
SBILIFE,1350.7,2023-11-09 05:30:00,1353.35,1335.45,2023-11,493454,0.0038647342995168366,0.04507
SBILIFE,1355.4,2023-11-10 05:30:00,1360.0,1341.0,2023-11,639801,0.003479677204412557,0.04871
SBILIFE,1358.85,2023-11-12 05:30:00,1370.5,1353.1,2023-11,67960,0.002545374059318206,0.05138
SBILIFE,1328.35,2023-11-13 05:30:00,1359.7,1325.0,2023-11,1332535,-0.02244545019685762,0.02778
SBILIFE,1357.1,2023-11-15 05:30:00,1359.0,1332.05,2023-11,742427,0.021643392178266163,0.05002
SBILIFE,1359.95,2023-11-16 05:30:00,1365.1,1348.05,2023-11,577249,0.002100066317883842,0.05223
SBILIFE,1413.95,2023-11-17 05:30:00,1434.45,1354.0,2023-11,3192944,0.0397073421816978,0.09401
SBILIFE,1385.3,2023-11-20 05:30:00,1420.0,1383.0,2023-11,726211,-0.020262385515753767,0.07184
SBILIFE,1423.65,2023-11-21 05:30:00,1425.15,1387.1,2023-11,2049132,0.02768353425250858,0.10151
SBILIFE,1430.1,2023-11-22 05:30:00,1438.55,1417.35,2023-11,865655,0.004530607944368326,0.1065
SBILIFE,1410.95,2023-11-23 05:30:00,1434.4,1406.35,2023-11,549853,-0.013390671980980207,0.09169
SBILIFE,1409.7,2023-11-24 05:30:00,1418.95,1401.05,2023-11,387896,-0.0008859279209043613,0.09072
SBILIFE,1412.45,2023-11-28 05:30:00,1417.3,1393.1,2023-11,1123470,0.001950769667305119,0.09285
SBILIFE,1407.85,2023-11-29 05:30:00,1421.8,1406.0,2023-11,887709,-0.0032567524514143242,0.08929
SBILIFE,1435.25,2023-11-30 05:30:00,1444.2,1409.05,2023-11,3027395,0.019462300671236443,0.11049
SBILIFE,1423.65,2023-12-01 05:30:00,1445.0,1420.1,2023-12,808841,-0.008082215641874169,0.10151
SBILIFE,1454.0,2023-12-04 05:30:00,1458.7,1415.0,2023-12,2078827,0.021318442032802976,0.125
SBILIFE,1460.95,2023-12-05 05:30:00,1472.1,1443.0,2023-12,1932719,0.004779917469050821,0.13037
SBILIFE,1450.7,2023-12-06 05:30:00,1462.95,1445.15,2023-12,724418,-0.007015982750949723,0.12244
SBILIFE,1455.75,2023-12-07 05:30:00,1483.45,1450.1,2023-12,1244939,0.0034810781002274638,0.12635
SBILIFE,1465.2,2023-12-08 05:30:00,1469.55,1451.55,2023-12,1654799,0.006491499227202491,0.13366
SBILIFE,1460.6,2023-12-11 05:30:00,1468.3,1455.0,2023-12,731571,-0.0031395031395032857,0.1301
SBILIFE,1481.45,2023-12-12 05:30:00,1491.9,1459.95,2023-12,1763549,0.014274955497740827,0.14623
SBILIFE,1466.8,2023-12-13 05:30:00,1483.15,1460.0,2023-12,2279728,-0.00988896014040308,0.1349
SBILIFE,1469.85,2023-12-14 05:30:00,1477.6,1454.95,2023-12,2953215,0.002079356422143519,0.13726
SBILIFE,1452.5,2023-12-15 05:30:00,1485.0,1448.6,2023-12,1482700,-0.011803925570636364,0.12383
SBILIFE,1446.95,2023-12-18 05:30:00,1461.4,1441.65,2023-12,1580916,-0.003820998278829535,0.11954
SBILIFE,1424.55,2023-12-19 05:30:00,1448.0,1419.05,2023-12,1282514,-0.015480839006185465,0.10221
SBILIFE,1409.25,2023-12-20 05:30:00,1437.0,1404.05,2023-12,1151553,-0.010740233758028794,0.09037
SBILIFE,1403.75,2023-12-21 05:30:00,1410.3,1379.95,2023-12,1841616,-0.003902785169416334,0.08612
SBILIFE,1394.3,2023-12-22 05:30:00,1417.7,1387.05,2023-12,1111420,-0.006731967943009787,0.0788
SBILIFE,1395.3,2023-12-26 05:30:00,1409.15,1387.65,2023-12,875367,0.0007172057663342724,0.07958
SBILIFE,1421.35,2023-12-27 05:30:00,1424.0,1399.1,2023-12,718369,0.01866982011037055,0.09973
SBILIFE,1435.3,2023-12-28 05:30:00,1444.95,1419.2,2023-12,1446654,0.009814612868048078,0.11053
SBILIFE,1432.6,2023-12-29 05:30:00,1435.25,1421.05,2023-12,383858,-0.0018811398313941519,0.10844
SBILIFE,1432.1,2024-01-01 05:30:00,1437.6,1425.95,2024-01,158288,-0.00034901577551305074,0.10805
SBILIFE,1437.65,2024-01-02 05:30:00,1449.7,1421.75,2024-01,691712,0.0038754276935968335,0.11234
SBILIFE,1422.7,2024-01-03 05:30:00,1440.9,1415.6,2024-01,550221,-0.010398914895836997,0.10078
SBILIFE,1431.6,2024-01-04 05:30:00,1436.6,1415.0,2024-01,938454,0.006255710972095319,0.10766
SBILIFE,1454.15,2024-01-05 05:30:00,1468.0,1433.7,2024-01,1258280,0.01575160659402086,0.12511
SBILIFE,1421.05,2024-01-08 05:30:00,1460.1,1416.4,2024-01,738502,-0.02276243853797766,0.0995
SBILIFE,1449.35,2024-01-09 05:30:00,1468.25,1421.0,2024-01,1871763,0.019914851694169844,0.1214
SBILIFE,1451.45,2024-01-10 05:30:00,1495.35,1448.0,2024-01,2547856,0.0014489253803429136,0.12302
SBILIFE,1427.8,2024-01-11 05:30:00,1463.3,1425.9,2024-01,908421,-0.016294050776809454,0.10472
SBILIFE,1435.3,2024-01-12 05:30:00,1440.9,1418.5,2024-01,557158,0.005252836531727034,0.11053
SBILIFE,1430.05,2024-01-15 05:30:00,1444.55,1424.55,2024-01,902104,-0.0036577718943774373,0.10646
SBILIFE,1408.8,2024-01-16 05:30:00,1431.9,1405.55,2024-01,1729041,-0.0148596202929967,0.09002
SBILIFE,1421.15,2024-01-17 05:30:00,1444.95,1386.55,2024-01,2628568,0.008766325951164111,0.09958
SBILIFE,1404.9,2024-01-18 05:30:00,1438.0,1384.2,2024-01,2296538,-0.01143440171691934,0.08701
SBILIFE,1440.6,2024-01-19 05:30:00,1445.0,1405.4,2024-01,570639,0.025411061285500525,0.11463
SBILIFE,1442.2,2024-01-20 05:30:00,1454.35,1431.6,2024-01,463302,0.0011106483409690782,0.11587
SBILIFE,1375.5,2024-01-23 05:30:00,1448.65,1367.35,2024-01,2880301,-0.04624878657606435,0.06426
SBILIFE,1410.55,2024-01-24 05:30:00,1413.9,1368.55,2024-01,1255876,0.025481643038894886,0.09138
SBILIFE,1380.9,2024-01-25 05:30:00,1414.9,1357.15,2024-01,3230297,-0.02102016943745333,0.06844
SBILIFE,1418.4,2024-01-29 05:30:00,1424.6,1388.0,2024-01,1607583,0.02715620247664563,0.09745
SBILIFE,1399.0,2024-01-30 05:30:00,1433.7,1392.85,2024-01,1464906,-0.013677382966723162,0.08244
SBILIFE,1401.15,2024-01-31 05:30:00,1406.5,1381.7,2024-01,1343827,0.0015368120085776926,0.0841
SBILIFE,1432.75,2024-02-01 05:30:00,1459.7,1398.5,2024-02,1803699,0.022552902972558186,0.10855
SBILIFE,1435.45,2024-02-02 05:30:00,1456.0,1420.05,2024-02,1817169,0.0018844878729715742,0.11064
SBILIFE,1419.85,2024-02-05 05:30:00,1460.0,1414.9,2024-02,1010779,-0.010867672158556663,0.09857
SBILIFE,1464.0,2024-02-06 05:30:00,1469.95,1404.9,2024-02,1515381,0.031094833961333945,0.13273
SBILIFE,1469.45,2024-02-07 05:30:00,1493.0,1453.65,2024-02,690402,0.0037226775956284985,0.13695
SBILIFE,1459.05,2024-02-08 05:30:00,1492.1,1455.15,2024-02,1679065,-0.007077477967947221,0.1289
SBILIFE,1439.7,2024-02-09 05:30:00,1468.0,1436.5,2024-02,596482,-0.013262054076282448,0.11393
SBILIFE,1436.0,2024-02-12 05:30:00,1452.0,1423.25,2024-02,515507,-0.0025699798569146504,0.11107
SBILIFE,1467.6,2024-02-13 05:30:00,1475.85,1428.2,2024-02,1388464,0.022005571030640603,0.13552
SBILIFE,1453.7,2024-02-14 05:30:00,1464.0,1439.05,2024-02,504590,-0.009471245571000209,0.12476
SBILIFE,1453.35,2024-02-15 05:30:00,1464.35,1443.65,2024-02,736364,-0.00024076494462410558,0.12449
SBILIFE,1508.45,2024-02-16 05:30:00,1516.2,1451.6,2024-02,2008339,0.03791240926136186,0.16712
SBILIFE,1488.85,2024-02-19 05:30:00,1522.0,1486.0,2024-02,1163429,-0.012993470118333517,0.15196
SBILIFE,1513.55,2024-02-20 05:30:00,1517.65,1473.35,2024-02,1569035,0.01658998555932434,0.17107
SBILIFE,1501.7,2024-02-21 05:30:00,1519.5,1495.4,2024-02,1156081,-0.00782927554425017,0.1619
SBILIFE,1509.65,2024-02-22 05:30:00,1513.5,1470.2,2024-02,1355358,0.005294000133182486,0.16805
SBILIFE,1529.15,2024-02-23 05:30:00,1536.25,1501.25,2024-02,1115653,0.012916901268505976,0.18314
SBILIFE,1549.15,2024-02-26 05:30:00,1553.4,1525.1,2024-02,1283074,0.013079161625739744,0.19862
SBILIFE,1542.7,2024-02-27 05:30:00,1569.0,1538.9,2024-02,1764621,-0.004163573572604329,0.19362
SBILIFE,1540.2,2024-02-28 05:30:00,1556.75,1536.4,2024-02,834214,-0.001620535424904368,0.19169
SBILIFE,1552.55,2024-02-29 05:30:00,1567.1,1525.4,2024-02,1672455,0.008018439163745006,0.20125
SBILIFE,1542.15,2024-03-01 05:30:00,1569.35,1536.05,2024-03,1088145,-0.006698657048082146,0.1932
SBILIFE,1546.8,2024-03-02 05:30:00,1569.4,1535.2,2024-03,50098,0.0030152708880457624,0.1968
SBILIFE,1517.95,2024-03-04 05:30:00,1554.0,1508.25,2024-03,2126926,-0.01865140936126186,0.17447
SBILIFE,1491.25,2024-03-05 05:30:00,1525.0,1487.95,2024-03,1476872,-0.017589512171020116,0.15382
SBILIFE,1520.4,2024-03-06 05:30:00,1523.9,1487.0,2024-03,1568041,0.01954735959765297,0.17637
SBILIFE,1510.4,2024-03-07 05:30:00,1521.3,1489.0,2024-03,2468543,-0.006577216521967855,0.16863
SBILIFE,1532.1,2024-03-11 05:30:00,1539.8,1513.6,2024-03,1824218,0.014367055084745672,0.18542
SBILIFE,1516.4,2024-03-12 05:30:00,1551.75,1509.05,2024-03,1608593,-0.010247372886887152,0.17328
SBILIFE,1487.35,2024-03-13 05:30:00,1532.6,1480.65,2024-03,1461171,-0.01915721445528895,0.1508
SBILIFE,1505.85,2024-03-14 05:30:00,1514.55,1465.3,2024-03,1094035,0.012438229065115713,0.16511
SBILIFE,1500.0,2024-03-15 05:30:00,1504.95,1481.1,2024-03,1466897,-0.003884849088554576,0.16059
SBILIFE,1489.7,2024-03-18 05:30:00,1503.45,1478.3,2024-03,641326,-0.006866666666666688,0.15262
SBILIFE,1461.35,2024-03-19 05:30:00,1488.95,1456.3,2024-03,1010444,-0.01903067731758079,0.13068
SBILIFE,1458.4,2024-03-20 05:30:00,1469.45,1450.0,2024-03,477278,-0.0020186813562800277,0.1284
SBILIFE,1468.05,2024-03-21 05:30:00,1477.0,1458.0,2024-03,958834,0.006616840373011357,0.13587
SBILIFE,1501.1,2024-03-22 05:30:00,1511.0,1458.1,2024-03,563028,0.022512857191512525,0.16144
SBILIFE,1486.4,2024-03-26 05:30:00,1509.45,1457.8,2024-03,1349881,-0.009792818599693387,0.15006
SBILIFE,1479.55,2024-03-27 05:30:00,1499.0,1473.5,2024-03,795193,-0.004608449946178816,0.14476
SBILIFE,1500.25,2024-03-28 05:30:00,1521.85,1480.0,2024-03,1704887,0.01399074042783277,0.16078
SBILIFE,1489.95,2024-04-01 05:30:00,1519.1,1486.75,2024-04,838186,-0.0068655224129311465,0.15281
SBILIFE,1470.6,2024-04-02 05:30:00,1496.6,1465.3,2024-04,941688,-0.012987012987013102,0.13784
SBILIFE,1460.8,2024-04-03 05:30:00,1472.95,1456.05,2024-04,1862464,-0.006663946688426514,0.13026
SBILIFE,1463.75,2024-04-04 05:30:00,1475.05,1447.0,2024-04,1905528,0.0020194414019716334,0.13254
SBILIFE,1485.3,2024-04-05 05:30:00,1489.9,1460.15,2024-04,836975,0.014722459436379065,0.14921
SBILIFE,1518.8,2024-04-08 05:30:00,1528.0,1487.0,2024-04,822205,0.022554366121322333,0.17513
SBILIFE,1510.55,2024-04-09 05:30:00,1527.4,1503.05,2024-04,718575,-0.005431919936792151,0.16875
SBILIFE,1503.35,2024-04-10 05:30:00,1516.7,1481.0,2024-04,1056524,-0.0047664757869650964,0.16318
SBILIFE,1493.15,2024-04-12 05:30:00,1511.4,1488.2,2024-04,787733,-0.006784847174643227,0.15529
SBILIFE,1466.9,2024-04-15 05:30:00,1489.9,1462.5,2024-04,994053,-0.017580283293707977,0.13498
SBILIFE,1462.75,2024-04-16 05:30:00,1476.9,1452.0,2024-04,717750,-0.002829095371191026,0.13177
SBILIFE,1456.95,2024-04-18 05:30:00,1483.65,1448.0,2024-04,1746383,-0.003965134165099915,0.12728
SBILIFE,1447.55,2024-04-19 05:30:00,1457.55,1425.35,2024-04,1129149,-0.006451834311404059,0.12
SBILIFE,1475.4,2024-04-22 05:30:00,1482.9,1452.0,2024-04,772048,0.019239404511070424,0.14155
SBILIFE,1469.85,2024-04-23 05:30:00,1489.2,1464.25,2024-04,1042729,-0.003761691744611717,0.13726
SBILIFE,1460.05,2024-04-24 05:30:00,1478.0,1452.55,2024-04,898680,-0.0066673470081980435,0.12968
SBILIFE,1444.45,2024-04-25 05:30:00,1464.0,1436.15,2024-04,2406788,-0.01068456559706854,0.11761
SBILIFE,1415.25,2024-04-26 05:30:00,1466.85,1411.2,2024-04,2180945,-0.020215306864204363,0.09501
SBILIFE,1422.35,2024-04-29 05:30:00,1460.9,1414.05,2024-04,4381119,0.005016781487369615,0.10051
SBILIFE,1436.55,2024-04-30 05:30:00,1449.85,1423.2,2024-04,2402464,0.009983478046894367,0.11149
SBILIFE,1460.9,2024-05-02 05:30:00,1464.75,1416.35,2024-05,2194261,0.016950332393582013,0.13033
SBILIFE,1443.25,2024-05-03 05:30:00,1472.7,1438.4,2024-05,1355425,-0.012081593538229907,0.11668
SBILIFE,1440.6,2024-05-06 05:30:00,1457.45,1431.6,2024-05,920880,-0.001836133725965805,0.11463
SBILIFE,1450.15,2024-05-07 05:30:00,1458.9,1431.55,2024-05,1800920,0.006629182285159185,0.12202
SBILIFE,1426.75,2024-05-08 05:30:00,1465.95,1423.0,2024-05,1297162,-0.01613626176602423,0.10391
SBILIFE,1422.4,2024-05-09 05:30:00,1439.5,1413.2,2024-05,1645954,-0.0030488873313474496,0.10055
SBILIFE,1431.95,2024-05-10 05:30:00,1438.5,1415.75,2024-05,741292,0.006714004499437598,0.10793
SBILIFE,1425.1,2024-05-13 05:30:00,1440.0,1420.55,2024-05,771284,-0.004783686581235513,0.10263
SBILIFE,1432.85,2024-05-14 05:30:00,1436.75,1422.05,2024-05,896653,0.005438214862115043,0.10863
SBILIFE,1430.1,2024-05-15 05:30:00,1443.85,1425.75,2024-05,254646,-0.0019192518407370462,0.1065
SBILIFE,1452.2,2024-05-16 05:30:00,1458.2,1420.15,2024-05,1176239,0.015453464792671845,0.1236
SBILIFE,1434.2,2024-05-17 05:30:00,1450.0,1430.5,2024-05,2433315,-0.012394986916402728,0.10968
SBILIFE,1439.85,2024-05-18 05:30:00,1444.1,1430.5,2024-05,29747,0.003939478454887624,0.11405
SBILIFE,1429.65,2024-05-21 05:30:00,1440.7,1422.5,2024-05,1300334,-0.007084071257422497,0.10615
SBILIFE,1427.4,2024-05-22 05:30:00,1435.55,1424.0,2024-05,966583,-0.0015738117721120215,0.10441
SBILIFE,1446.8,2024-05-23 05:30:00,1452.95,1424.05,2024-05,1206423,0.013591144738685612,0.11942
SBILIFE,1436.25,2024-05-24 05:30:00,1448.45,1433.45,2024-05,487961,-0.00729195465855681,0.11126
SBILIFE,1410.2,2024-05-27 05:30:00,1448.0,1402.15,2024-05,1675749,-0.018137510879025154,0.09111
SBILIFE,1450.75,2024-05-28 05:30:00,1455.0,1405.9,2024-05,1600105,0.028754786555098555,0.12248
SBILIFE,1412.8,2024-05-29 05:30:00,1449.45,1406.6,2024-05,1518325,-0.02615888333620542,0.09312
SBILIFE,1380.05,2024-05-30 05:30:00,1418.8,1371.0,2024-05,2097166,-0.023180917327293327,0.06778
SBILIFE,1386.4,2024-05-31 05:30:00,1401.15,1372.6,2024-05,2559060,0.004601282562226139,0.07269
SBILIFE,1391.5,2024-06-03 05:30:00,1436.4,1387.35,2024-06,870693,0.003678592036930217,0.07664
SBILIFE,1338.85,2024-06-04 05:30:00,1402.7,1307.7,2024-06,3277433,-0.037836866690621695,0.0359
SBILIFE,1390.1,2024-06-05 05:30:00,1396.2,1330.7,2024-06,1238176,0.03827912014041912,0.07555
SBILIFE,1442.85,2024-06-06 05:30:00,1445.8,1380.25,2024-06,2227021,0.03794691029422337,0.11637
SBILIFE,1425.85,2024-06-07 05:30:00,1440.0,1420.0,2024-06,1279929,-0.011782236545725522,0.10321
SBILIFE,1432.3,2024-06-10 05:30:00,1452.0,1418.35,2024-06,2059288,0.004523617491321019,0.10821
SBILIFE,1428.05,2024-06-11 05:30:00,1439.8,1422.0,2024-06,991450,-0.0029672554632409476,0.10492
SBILIFE,1452.7,2024-06-12 05:30:00,1461.8,1425.8,2024-06,1823958,0.017261300374636912,0.12399
SBILIFE,1449.9,2024-06-13 05:30:00,1479.45,1432.85,2024-06,3086173,-0.0019274454464101032,0.12182
SBILIFE,1469.9,2024-06-14 05:30:00,1473.75,1440.6,2024-06,856835,0.013794054762397367,0.1373
SBILIFE,1473.55,2024-06-18 05:30:00,1480.0,1455.05,2024-06,1427035,0.0024831621198719844,0.14012
SBILIFE,1449.2,2024-06-19 05:30:00,1478.4,1446.15,2024-06,578983,-0.016524719215499917,0.12128
SBILIFE,1455.5,2024-06-20 05:30:00,1480.9,1451.45,2024-06,1444553,0.0043472260557548825,0.12616
SBILIFE,1464.15,2024-06-21 05:30:00,1478.55,1445.15,2024-06,1184387,0.005942974922707123,0.13285
SBILIFE,1452.75,2024-06-24 05:30:00,1464.15,1447.2,2024-06,460942,-0.00778608749103582,0.12403
SBILIFE,1462.0,2024-06-25 05:30:00,1467.5,1430.0,2024-06,1845922,0.006367234555153978,0.13118
SBILIFE,1450.9,2024-06-26 05:30:00,1475.65,1447.0,2024-06,780636,-0.007592339261285885,0.1226
SBILIFE,1463.45,2024-06-27 05:30:00,1473.65,1437.55,2024-06,1492222,0.008649803570197845,0.13231
SBILIFE,1491.95,2024-06-28 05:30:00,1498.8,1450.0,2024-06,1533271,0.019474529365540283,0.15436
SBILIFE,1501.85,2024-07-01 05:30:00,1511.9,1481.9,2024-07,788569,0.006635611112972839,0.16202
SBILIFE,1494.9,2024-07-02 05:30:00,1510.35,1468.1,2024-07,1462260,-0.004627625928022017,0.15664
SBILIFE,1496.35,2024-07-03 05:30:00,1506.95,1486.2,2024-07,527776,0.0009699645461234141,0.15776
SBILIFE,1507.75,2024-07-04 05:30:00,1518.85,1492.25,2024-07,1363288,0.007618538443546097,0.16658
SBILIFE,1529.4,2024-07-05 05:30:00,1531.95,1505.45,2024-07,961676,0.014359144420494241,0.18333
SBILIFE,1514.95,2024-07-08 05:30:00,1531.95,1508.25,2024-07,774723,-0.009448149601150813,0.17215
SBILIFE,1524.75,2024-07-09 05:30:00,1529.0,1512.4,2024-07,726889,0.006468860358427531,0.17974
SBILIFE,1558.8,2024-07-10 05:30:00,1562.5,1518.6,2024-07,1964480,0.022331529758976787,0.20608
SBILIFE,1558.8,2024-07-11 05:30:00,1569.65,1546.15,2024-07,1156236,0.0,0.20608
SBILIFE,1562.85,2024-07-12 05:30:00,1570.0,1547.35,2024-07,589534,0.002598152424942324,0.20922
SBILIFE,1613.45,2024-07-15 05:30:00,1620.9,1557.9,2024-07,2498480,0.032376747608535705,0.24837
SBILIFE,1621.35,2024-07-16 05:30:00,1639.6,1592.2,2024-07,1844059,0.00489634014069229,0.25448
SBILIFE,1659.8,2024-07-18 05:30:00,1664.95,1615.05,2024-07,2104021,0.023714805563265218,0.28423
SBILIFE,1647.7,2024-07-19 05:30:00,1658.55,1632.0,2024-07,567209,-0.00729003494396907,0.27487
SBILIFE,1621.15,2024-07-22 05:30:00,1647.7,1618.65,2024-07,397490,-0.016113370152333495,0.25432
SBILIFE,1594.85,2024-07-23 05:30:00,1638.0,1578.05,2024-07,2145861,-0.01622305153748893,0.23397
SBILIFE,1632.95,2024-07-24 05:30:00,1650.0,1579.65,2024-07,2099093,0.02388939398689538,0.26345
SBILIFE,1695.4,2024-07-25 05:30:00,1701.35,1645.0,2024-07,4427012,0.03824366943262203,0.31177
SBILIFE,1750.95,2024-07-26 05:30:00,1777.7,1686.25,2024-07,2982227,0.032765129173056406,0.35475
SBILIFE,1746.7,2024-07-29 05:30:00,1763.55,1736.5,2024-07,1368641,-0.00242725377652131,0.35146
SBILIFE,1721.05,2024-07-30 05:30:00,1746.3,1708.0,2024-07,2096978,-0.014684834258888224,0.33162
SBILIFE,1753.65,2024-07-31 05:30:00,1760.0,1720.0,2024-07,1082466,0.018941924987653014,0.35684
SBILIFE,1767.25,2024-08-01 05:30:00,1791.15,1758.1,2024-08,1247361,0.007755253328771472,0.36736
SBILIFE,1744.9,2024-08-02 05:30:00,1768.9,1731.0,2024-08,594517,-0.012646767576743434,0.35007
SBILIFE,1722.2,2024-08-05 05:30:00,1739.35,1679.95,2024-08,1240111,-0.013009341509542138,0.33251
SBILIFE,1674.5,2024-08-06 05:30:00,1780.0,1670.1,2024-08,1500825,-0.027697131575891376,0.2956
SBILIFE,1685.7,2024-08-07 05:30:00,1698.9,1677.1,2024-08,603417,0.0066885637503733,0.30427
SBILIFE,1706.3,2024-08-08 05:30:00,1715.15,1670.05,2024-08,1291138,0.0122204425461232,0.32021
SBILIFE,1725.1,2024-08-09 05:30:00,1733.4,1708.0,2024-08,804893,0.011017992146750144,0.33475
SBILIFE,1705.0,2024-08-12 05:30:00,1730.0,1692.05,2024-08,1019251,-0.011651498463857157,0.3192
SBILIFE,1682.4,2024-08-13 05:30:00,1721.3,1672.05,2024-08,1064268,-0.013255131964809319,0.30171
SBILIFE,1692.1,2024-08-14 05:30:00,1707.35,1673.0,2024-08,557473,0.00576557299096514,0.30922
SBILIFE,1688.9,2024-08-16 05:30:00,1702.1,1666.15,2024-08,721574,-0.0018911411855090376,0.30674
SBILIFE,1671.55,2024-08-19 05:30:00,1696.8,1666.0,2024-08,632647,-0.010272958730534798,0.29332
SBILIFE,1761.3,2024-08-20 05:30:00,1770.8,1672.75,2024-08,3951662,0.053692680446292274,0.36276
SBILIFE,1800.6,2024-08-21 05:30:00,1804.45,1750.9,2024-08,2972530,0.022313064213932865,0.39317
SBILIFE,1795.25,2024-08-22 05:30:00,1812.4,1789.85,2024-08,1380510,-0.002971231811618291,0.38903
SBILIFE,1789.3,2024-08-23 05:30:00,1798.4,1782.0,2024-08,858249,-0.0033143016292995764,0.38442
SBILIFE,1796.25,2024-08-26 05:30:00,1801.45,1769.35,2024-08,593628,0.003884200525345216,0.3898
SBILIFE,1838.95,2024-08-27 05:30:00,1848.6,1784.1,2024-08,2239371,0.023771746694502438,0.42284
