Ticker,close,date,high,low,month,volume,daily_returns,cumulative_returns
SHRIRAMFIN,1921.95,2023-10-03 05:30:00,1939.9,1881.0,2023-10,2207907,,
SHRIRAMFIN,1850.6,2023-10-04 05:30:00,1919.95,1841.5,2023-10,1340167,-0.03712375452014893,-0.03712
SHRIRAMFIN,1837.5,2023-10-05 05:30:00,1872.95,1823.0,2023-10,1479477,-0.007078785258834874,-0.04394
SHRIRAMFIN,1848.85,2023-10-06 05:30:00,1863.0,1835.0,2023-10,1262390,0.006176870748299201,-0.03803
SHRIRAMFIN,1820.9,2023-10-09 05:30:00,1840.85,1803.65,2023-10,1070824,-0.015117505476377135,-0.05258
SHRIRAMFIN,1892.85,2023-10-10 05:30:00,1896.75,1815.2,2023-10,1675512,0.03951342742599806,-0.01514
SHRIRAMFIN,1898.6,2023-10-11 05:30:00,1920.5,1885.55,2023-10,912283,0.0030377473122540355,-0.01215
SHRIRAMFIN,1878.1,2023-10-12 05:30:00,1908.55,1875.0,2023-10,662797,-0.010797429685031057,-0.02282
SHRIRAMFIN,1880.95,2023-10-13 05:30:00,1886.75,1870.4,2023-10,596784,0.0015174910814121922,-0.02133
SHRIRAMFIN,1867.55,2023-10-16 05:30:00,1885.0,1855.6,2023-10,492792,-0.007124059650708503,-0.0283
SHRIRAMFIN,1888.45,2023-10-17 05:30:00,1892.9,1872.0,2023-10,675654,0.01119113276752981,-0.01743
SHRIRAMFIN,1866.2,2023-10-18 05:30:00,1890.85,1852.55,2023-10,504913,-0.011782149381768137,-0.02901
SHRIRAMFIN,1878.85,2023-10-19 05:30:00,1890.0,1823.45,2023-10,619940,0.006778480334369341,-0.02243
SHRIRAMFIN,1876.7,2023-10-20 05:30:00,1885.75,1866.0,2023-10,441245,-0.0011443170024215688,-0.02354
SHRIRAMFIN,1880.0,2023-10-23 05:30:00,1916.0,1866.0,2023-10,2073056,0.001758405712154243,-0.02183
SHRIRAMFIN,1816.15,2023-10-25 05:30:00,1886.85,1792.0,2023-10,1369841,-0.03396276595744674,-0.05505
SHRIRAMFIN,1797.6,2023-10-26 05:30:00,1818.85,1760.85,2023-10,958593,-0.01021391404894978,-0.0647
SHRIRAMFIN,1935.2,2023-10-27 05:30:00,2029.7,1851.0,2023-10,5011333,0.07654650645304861,0.00689
SHRIRAMFIN,1892.2,2023-10-30 05:30:00,1935.2,1865.25,2023-10,2037598,-0.022219925589086365,-0.01548
SHRIRAMFIN,1879.85,2023-10-31 05:30:00,1906.95,1870.7,2023-10,1691067,-0.006526794207800557,-0.0219
SHRIRAMFIN,1902.25,2023-11-01 05:30:00,1907.0,1876.15,2023-11,758859,0.011915844349283278,-0.01025
SHRIRAMFIN,1954.85,2023-11-02 05:30:00,1965.0,1902.8,2023-11,857752,0.027651465369956663,0.01712
SHRIRAMFIN,2013.55,2023-11-03 05:30:00,2027.95,1952.05,2023-11,1864454,0.030027879376934408,0.04766
SHRIRAMFIN,1991.5,2023-11-06 05:30:00,2012.4,1982.0,2023-11,1126831,-0.010950808273944013,0.03619
SHRIRAMFIN,1987.2,2023-11-07 05:30:00,2005.4,1954.25,2023-11,1761418,-0.002159176500125537,0.03395
SHRIRAMFIN,1979.65,2023-11-08 05:30:00,1992.65,1971.25,2023-11,705075,-0.0037993156199678246,0.03002
SHRIRAMFIN,1943.4,2023-11-09 05:30:00,1970.0,1940.0,2023-11,995069,-0.018311317657161652,0.01116
SHRIRAMFIN,1952.2,2023-11-10 05:30:00,1965.95,1926.9,2023-11,486020,0.00452814654728817,0.01574
SHRIRAMFIN,1963.25,2023-11-12 05:30:00,1969.7,1957.1,2023-11,46003,0.0056602807089436435,0.02149
SHRIRAMFIN,1967.8,2023-11-13 05:30:00,1973.0,1930.2,2023-11,555900,0.002317585636062658,0.02386
SHRIRAMFIN,2035.75,2023-11-15 05:30:00,2041.2,1975.1,2023-11,1269373,0.03453094826710035,0.05921
SHRIRAMFIN,2035.75,2023-11-16 05:30:00,2051.0,2015.5,2023-11,636899,0.0,0.05921
SHRIRAMFIN,1994.8,2023-11-17 05:30:00,2018.95,1981.1,2023-11,1093774,-0.020115436571288225,0.0379
SHRIRAMFIN,1988.95,2023-11-20 05:30:00,2009.8,1977.8,2023-11,572596,-0.002932624824543817,0.03486
SHRIRAMFIN,1999.85,2023-11-21 05:30:00,2019.8,1980.2,2023-11,1017891,0.005480278538927408,0.04053
SHRIRAMFIN,1977.1,2023-11-22 05:30:00,2010.0,1953.25,2023-11,527815,-0.011375853188989149,0.02869
SHRIRAMFIN,1974.85,2023-11-23 05:30:00,1998.9,1970.0,2023-11,305865,-0.0011380304486369175,0.02752
SHRIRAMFIN,1947.5,2023-11-24 05:30:00,1980.0,1941.1,2023-11,475859,-0.013849153100235378,0.01329
SHRIRAMFIN,1965.7,2023-11-28 05:30:00,1970.0,1934.55,2023-11,720833,0.009345314505776692,0.02276
SHRIRAMFIN,1974.35,2023-11-29 05:30:00,1981.4,1960.0,2023-11,659944,0.004400468026657167,0.02726
SHRIRAMFIN,2007.2,2023-11-30 05:30:00,2020.0,1971.3,2023-11,2200458,0.016638387317345016,0.04436
SHRIRAMFIN,2003.25,2023-12-01 05:30:00,2029.9,1997.0,2023-12,606990,-0.0019679155041849583,0.0423
SHRIRAMFIN,2094.45,2023-12-04 05:30:00,2108.0,2007.25,2023-12,1872166,0.04552602021714702,0.08975
SHRIRAMFIN,2069.95,2023-12-05 05:30:00,2098.85,2043.05,2023-12,1659380,-0.011697581704027349,0.07701
SHRIRAMFIN,2055.7,2023-12-06 05:30:00,2084.1,2045.0,2023-12,719690,-0.006884224256624605,0.06959
SHRIRAMFIN,2034.8,2023-12-07 05:30:00,2070.0,2030.0,2023-12,780832,-0.010166853140049503,0.05872
SHRIRAMFIN,2031.6,2023-12-08 05:30:00,2057.5,2014.7,2023-12,843673,-0.001572636131315086,0.05705
SHRIRAMFIN,2047.1,2023-12-11 05:30:00,2067.9,2015.45,2023-12,989693,0.007629454617050557,0.06512
SHRIRAMFIN,1995.25,2023-12-12 05:30:00,2065.0,1988.05,2023-12,1431809,-0.02532851350691212,0.03814
SHRIRAMFIN,1995.3,2023-12-13 05:30:00,2011.7,1976.05,2023-12,1594654,2.5059516351344513e-05,0.03816
SHRIRAMFIN,2118.3,2023-12-14 05:30:00,2130.0,2005.1,2023-12,2384904,0.06164486543376957,0.10216
SHRIRAMFIN,2077.7,2023-12-15 05:30:00,2121.6,2070.1,2023-12,2245653,-0.0191663126091679,0.08104
SHRIRAMFIN,2048.0,2023-12-18 05:30:00,2078.55,2042.9,2023-12,840682,-0.014294652741011604,0.06558
SHRIRAMFIN,2059.55,2023-12-19 05:30:00,2082.65,2040.0,2023-12,2214192,0.005639648437500089,0.07159
SHRIRAMFIN,1998.75,2023-12-20 05:30:00,2111.95,1990.0,2023-12,1887125,-0.02952101187152545,0.03996
SHRIRAMFIN,2016.85,2023-12-21 05:30:00,2047.9,1972.0,2023-12,1881198,0.009055659787366999,0.04938
SHRIRAMFIN,2055.45,2023-12-22 05:30:00,2069.0,2016.5,2023-12,1385775,0.019138755980861122,0.06946
SHRIRAMFIN,2035.75,2023-12-26 05:30:00,2076.8,2028.1,2023-12,964595,-0.009584275949305443,0.05921
SHRIRAMFIN,2049.9,2023-12-27 05:30:00,2065.5,2035.8,2023-12,750019,0.006950755249907958,0.06657
SHRIRAMFIN,2045.65,2023-12-28 05:30:00,2064.8,2036.1,2023-12,657669,-0.002073271866920301,0.06436
SHRIRAMFIN,2053.3,2023-12-29 05:30:00,2068.0,2037.95,2023-12,1058202,0.0037396426563685026,0.06834
SHRIRAMFIN,2048.85,2024-01-01 05:30:00,2060.0,2041.1,2024-01,304722,-0.0021672429747237043,0.06603
SHRIRAMFIN,2030.05,2024-01-02 05:30:00,2059.75,2016.0,2024-01,1077927,-0.009175879151719246,0.05624
SHRIRAMFIN,2090.05,2024-01-03 05:30:00,2098.0,2029.0,2024-01,1357534,0.029555922267924473,0.08746
SHRIRAMFIN,2148.15,2024-01-04 05:30:00,2152.5,2090.2,2024-01,1539021,0.027798378029233684,0.11769
SHRIRAMFIN,2172.4,2024-01-05 05:30:00,2176.75,2119.45,2024-01,1622887,0.011288783371738553,0.13031
SHRIRAMFIN,2196.35,2024-01-08 05:30:00,2225.0,2163.55,2024-01,1497595,0.011024673172528088,0.14277
SHRIRAMFIN,2167.85,2024-01-09 05:30:00,2223.05,2150.6,2024-01,1092689,-0.012976073940856425,0.12794
SHRIRAMFIN,2150.0,2024-01-10 05:30:00,2187.85,2135.7,2024-01,494145,-0.008233964527065929,0.11866
SHRIRAMFIN,2279.75,2024-01-11 05:30:00,2289.85,2204.0,2024-01,2932789,0.0603488372093024,0.18617
SHRIRAMFIN,2292.8,2024-01-12 05:30:00,2303.1,2260.1,2024-01,1037456,0.0057243118763024015,0.19296
SHRIRAMFIN,2319.55,2024-01-15 05:30:00,2325.0,2280.0,2024-01,556738,0.011666957431961,0.20687
SHRIRAMFIN,2309.7,2024-01-16 05:30:00,2334.95,2295.05,2024-01,1329590,-0.004246513332327506,0.20175
SHRIRAMFIN,2288.0,2024-01-17 05:30:00,2317.85,2240.0,2024-01,1061729,-0.009395159544529519,0.19046
SHRIRAMFIN,2255.4,2024-01-18 05:30:00,2287.3,2196.55,2024-01,1576710,-0.014248251748251728,0.1735
SHRIRAMFIN,2301.85,2024-01-19 05:30:00,2321.95,2271.0,2024-01,1059357,0.02059501640507211,0.19766
SHRIRAMFIN,2299.0,2024-01-20 05:30:00,2339.95,2288.0,2024-01,100445,-0.0012381345439537172,0.19618
SHRIRAMFIN,2279.5,2024-01-23 05:30:00,2313.95,2247.6,2024-01,2199854,-0.008481948673336182,0.18604
SHRIRAMFIN,2302.45,2024-01-24 05:30:00,2315.0,2209.55,2024-01,1700346,0.010067997367843695,0.19798
SHRIRAMFIN,2307.15,2024-01-25 05:30:00,2352.95,2292.0,2024-01,1065564,0.0020413038285305163,0.20042
SHRIRAMFIN,2409.0,2024-01-29 05:30:00,2442.0,2302.15,2024-01,3579015,0.0441453741629283,0.25341
SHRIRAMFIN,2452.95,2024-01-30 05:30:00,2496.55,2409.0,2024-01,2847759,0.018244084682440764,0.27628
SHRIRAMFIN,2466.8,2024-01-31 05:30:00,2479.6,2400.5,2024-01,1914672,0.005646262663323798,0.28349
SHRIRAMFIN,2397.2,2024-02-01 05:30:00,2438.95,2388.6,2024-02,2120344,-0.028214691097778632,0.24727
SHRIRAMFIN,2405.5,2024-02-02 05:30:00,2421.15,2385.6,2024-02,881037,0.0034623727682296934,0.25159
SHRIRAMFIN,2357.1,2024-02-05 05:30:00,2432.4,2347.2,2024-02,398680,-0.02012055705674498,0.22641
SHRIRAMFIN,2396.45,2024-02-06 05:30:00,2403.9,2323.65,2024-02,1502283,0.016694242925628933,0.24688
SHRIRAMFIN,2413.65,2024-02-07 05:30:00,2459.15,2396.45,2024-02,1046050,0.007177283064533135,0.25583
SHRIRAMFIN,2347.95,2024-02-08 05:30:00,2425.0,2340.8,2024-02,886197,-0.02722018519669389,0.22165
SHRIRAMFIN,2334.1,2024-02-09 05:30:00,2354.05,2291.5,2024-02,580610,-0.005898762750484399,0.21444
SHRIRAMFIN,2262.25,2024-02-12 05:30:00,2352.95,2254.85,2024-02,569008,-0.030782742813075692,0.17706
SHRIRAMFIN,2330.65,2024-02-13 05:30:00,2343.5,2235.25,2024-02,1796922,0.030235385125428227,0.21265
SHRIRAMFIN,2393.3,2024-02-14 05:30:00,2404.6,2280.2,2024-02,737277,0.026880913050007615,0.24525
SHRIRAMFIN,2437.6,2024-02-15 05:30:00,2463.4,2412.0,2024-02,1144317,0.018510007103162973,0.2683
SHRIRAMFIN,2449.4,2024-02-16 05:30:00,2459.8,2433.85,2024-02,919312,0.004840827042993157,0.27443
SHRIRAMFIN,2439.9,2024-02-19 05:30:00,2461.95,2416.55,2024-02,690282,-0.0038785008573528623,0.26949
SHRIRAMFIN,2416.65,2024-02-20 05:30:00,2444.85,2395.3,2024-02,879341,-0.009529079060617285,0.25739
SHRIRAMFIN,2355.95,2024-02-21 05:30:00,2415.05,2345.05,2024-02,733175,-0.025117414602859434,0.22581
SHRIRAMFIN,2395.2,2024-02-22 05:30:00,2399.7,2333.05,2024-02,514244,0.016659946093932287,0.24623
SHRIRAMFIN,2445.45,2024-02-23 05:30:00,2457.0,2388.1,2024-02,1144665,0.02097945891783559,0.27238
SHRIRAMFIN,2485.15,2024-02-26 05:30:00,2535.0,2447.95,2024-02,1197803,0.016234230918644954,0.29304
SHRIRAMFIN,2372.4,2024-02-27 05:30:00,2509.35,2257.0,2024-02,4102754,-0.04536949479910668,0.23437
SHRIRAMFIN,2348.8,2024-02-28 05:30:00,2437.95,2307.9,2024-02,2223882,-0.009947732254257269,0.22209
SHRIRAMFIN,2438.6,2024-02-29 05:30:00,2455.1,2351.15,2024-02,4046471,0.038232288828337735,0.26882
SHRIRAMFIN,2450.45,2024-03-01 05:30:00,2473.85,2435.0,2024-03,1100074,0.004859345526121439,0.27498
SHRIRAMFIN,2457.15,2024-03-02 05:30:00,2468.5,2454.05,2024-03,24657,0.0027341916790795118,0.27847
SHRIRAMFIN,2446.5,2024-03-04 05:30:00,2465.0,2419.0,2024-03,533339,-0.004334289725901996,0.27293
SHRIRAMFIN,2431.5,2024-03-05 05:30:00,2455.85,2411.0,2024-03,1238034,-0.006131207847946074,0.26512
SHRIRAMFIN,2374.6,2024-03-06 05:30:00,2453.0,2348.9,2024-03,1348944,-0.023401192679415983,0.23552
SHRIRAMFIN,2449.55,2024-03-07 05:30:00,2455.4,2374.6,2024-03,1192798,0.03156321064600376,0.27451
SHRIRAMFIN,2480.95,2024-03-11 05:30:00,2499.9,2420.65,2024-03,2275471,0.012818680982221053,0.29085
SHRIRAMFIN,2421.75,2024-03-12 05:30:00,2484.0,2410.2,2024-03,1441342,-0.023861827122674706,0.26005
SHRIRAMFIN,2321.4,2024-03-13 05:30:00,2439.7,2300.1,2024-03,1623771,-0.0414369773923815,0.20784
SHRIRAMFIN,2291.5,2024-03-14 05:30:00,2327.95,2266.15,2024-03,2022357,-0.012880158525027996,0.19228
SHRIRAMFIN,2266.8,2024-03-15 05:30:00,2315.0,2251.0,2024-03,1451472,-0.010778965742962998,0.17943
SHRIRAMFIN,2308.95,2024-03-18 05:30:00,2332.9,2264.75,2024-03,1174081,0.018594494441503295,0.20136
SHRIRAMFIN,2287.0,2024-03-19 05:30:00,2342.9,2277.55,2024-03,1323965,-0.009506485631997186,0.18994
SHRIRAMFIN,2314.2,2024-03-20 05:30:00,2327.9,2280.0,2024-03,905285,0.011893310013117553,0.20409
SHRIRAMFIN,2310.8,2024-03-21 05:30:00,2354.95,2290.0,2024-03,1739724,-0.0014691902169214899,0.20232
SHRIRAMFIN,2330.7,2024-03-22 05:30:00,2358.7,2305.15,2024-03,1273555,0.008611736195256903,0.21267
SHRIRAMFIN,2372.55,2024-03-26 05:30:00,2389.4,2279.95,2024-03,2138717,0.017955978890462188,0.23445
SHRIRAMFIN,2386.35,2024-03-27 05:30:00,2430.0,2345.0,2024-03,15446440,0.00581652652209641,0.24163
SHRIRAMFIN,2359.8,2024-03-28 05:30:00,2394.55,2338.25,2024-03,2325088,-0.011125777861587638,0.22782
SHRIRAMFIN,2431.75,2024-04-01 05:30:00,2437.0,2366.05,2024-04,845782,0.030489872023052644,0.26525
SHRIRAMFIN,2465.95,2024-04-02 05:30:00,2471.3,2429.95,2024-04,886622,0.01406394571810421,0.28305
SHRIRAMFIN,2556.45,2024-04-03 05:30:00,2566.8,2458.8,2024-04,2317699,0.03669985198402248,0.33013
SHRIRAMFIN,2499.3,2024-04-04 05:30:00,2574.95,2486.0,2024-04,1403997,-0.022355219151557693,0.3004
SHRIRAMFIN,2518.85,2024-04-05 05:30:00,2532.0,2498.1,2024-04,650696,0.007822190213259583,0.31057
SHRIRAMFIN,2569.2,2024-04-08 05:30:00,2580.3,2527.0,2024-04,735781,0.019989280822597655,0.33677
SHRIRAMFIN,2550.4,2024-04-09 05:30:00,2605.65,2523.1,2024-04,953375,-0.007317452903627508,0.32699
SHRIRAMFIN,2528.05,2024-04-10 05:30:00,2566.25,2519.5,2024-04,700885,-0.008763331242158112,0.31536
SHRIRAMFIN,2485.6,2024-04-12 05:30:00,2519.95,2478.9,2024-04,828911,-0.016791598267439478,0.29327
SHRIRAMFIN,2414.65,2024-04-15 05:30:00,2493.0,2408.05,2024-04,950138,-0.028544415835210724,0.25635
SHRIRAMFIN,2400.75,2024-04-16 05:30:00,2424.0,2368.35,2024-04,806605,-0.005756527861180749,0.24912
SHRIRAMFIN,2371.45,2024-04-18 05:30:00,2442.25,2361.1,2024-04,1358237,-0.012204519421014304,0.23388
SHRIRAMFIN,2366.55,2024-04-19 05:30:00,2378.65,2325.1,2024-04,959432,-0.002066246389339721,0.23133
SHRIRAMFIN,2424.65,2024-04-22 05:30:00,2432.3,2374.0,2024-04,697940,0.02455050601085973,0.26156
SHRIRAMFIN,2426.95,2024-04-23 05:30:00,2456.4,2417.1,2024-04,578517,0.0009485905182189391,0.26275
SHRIRAMFIN,2461.05,2024-04-24 05:30:00,2481.7,2418.0,2024-04,1691860,0.014050557283833864,0.2805
SHRIRAMFIN,2491.85,2024-04-25 05:30:00,2504.3,2422.25,2024-04,2917532,0.012514983442026617,0.29652
SHRIRAMFIN,2498.6,2024-04-26 05:30:00,2536.95,2337.0,2024-04,4162052,0.0027088307883700313,0.30003
SHRIRAMFIN,2492.2,2024-04-29 05:30:00,2576.95,2430.25,2024-04,2380923,-0.0025614344032658387,0.2967
SHRIRAMFIN,2551.7,2024-04-30 05:30:00,2578.8,2484.0,2024-04,2685245,0.023874488403820004,0.32766
SHRIRAMFIN,2582.1,2024-05-02 05:30:00,2599.0,2535.0,2024-05,1848695,0.011913626209977712,0.34348
SHRIRAMFIN,2588.55,2024-05-03 05:30:00,2658.0,2575.15,2024-05,1524429,0.002497966771232818,0.34684
SHRIRAMFIN,2547.55,2024-05-06 05:30:00,2608.95,2498.85,2024-05,865357,-0.015838983214540914,0.3255
SHRIRAMFIN,2485.8,2024-05-07 05:30:00,2565.0,2441.65,2024-05,1565174,-0.024238974701183524,0.29337
SHRIRAMFIN,2448.0,2024-05-08 05:30:00,2498.0,2432.75,2024-05,1464955,-0.0152063721940624,0.27371
SHRIRAMFIN,2360.9,2024-05-09 05:30:00,2474.15,2354.2,2024-05,820803,-0.03558006535947711,0.22839
SHRIRAMFIN,2344.35,2024-05-10 05:30:00,2406.7,2331.1,2024-05,2196930,-0.0070100385446228985,0.21978
SHRIRAMFIN,2301.8,2024-05-13 05:30:00,2354.65,2278.75,2024-05,1678069,-0.018150020261479605,0.19764
SHRIRAMFIN,2330.35,2024-05-14 05:30:00,2417.85,2316.8,2024-05,2475207,0.012403336519245745,0.21249
SHRIRAMFIN,2320.0,2024-05-15 05:30:00,2342.0,2303.05,2024-05,853936,-0.004441392923809739,0.20711
SHRIRAMFIN,2338.7,2024-05-16 05:30:00,2345.8,2265.0,2024-05,2489109,0.008060344827586219,0.21684
SHRIRAMFIN,2371.6,2024-05-17 05:30:00,2386.65,2321.0,2024-05,945827,0.01406764441783892,0.23396
SHRIRAMFIN,2370.45,2024-05-18 05:30:00,2394.9,2355.05,2024-05,59452,-0.00048490470568396393,0.23336
SHRIRAMFIN,2373.25,2024-05-21 05:30:00,2389.5,2348.65,2024-05,787116,0.0011812103187158751,0.23481
SHRIRAMFIN,2336.75,2024-05-22 05:30:00,2379.85,2332.1,2024-05,693108,-0.015379753502580806,0.21582
SHRIRAMFIN,2400.45,2024-05-23 05:30:00,2409.7,2328.5,2024-05,1102552,0.027260083449234918,0.24897
SHRIRAMFIN,2397.5,2024-05-24 05:30:00,2428.95,2362.7,2024-05,975465,-0.0012289362411214144,0.24743
