Ticker,close,date,high,low,month,volume,daily_returns,cumulative_returns
BRITANNIA,4495.45,2023-10-03 05:30:00,4553.25,4486.6,2023-10,543482,,
BRITANNIA,4532.5,2023-10-04 05:30:00,4540.0,4466.75,2023-10,318564,0.0082416665739804,0.00824
BRITANNIA,4533.9,2023-10-05 05:30:00,4548.2,4500.0,2023-10,302015,0.00030888030888021056,0.00855
BRITANNIA,4538.45,2023-10-06 05:30:00,4549.45,4515.0,2023-10,238131,0.0010035510267099035,0.00957
BRITANNIA,4522.5,2023-10-09 05:30:00,4535.0,4493.5,2023-10,255764,-0.0035144157146161925,0.00602
BRITANNIA,4529.95,2023-10-10 05:30:00,4541.95,4503.0,2023-10,222750,0.0016473189607517646,0.00767
BRITANNIA,4554.95,2023-10-11 05:30:00,4568.95,4520.65,2023-10,368192,0.005518824711089554,0.01324
BRITANNIA,4560.75,2023-10-12 05:30:00,4591.6,4531.0,2023-10,518582,0.0012733399927551403,0.01453
BRITANNIA,4574.7,2023-10-13 05:30:00,4582.0,4515.0,2023-10,445822,0.003058707449432596,0.01763
BRITANNIA,4586.05,2023-10-16 05:30:00,4591.45,4555.0,2023-10,292118,0.0024810370078913735,0.02015
BRITANNIA,4600.35,2023-10-17 05:30:00,4609.9,4562.2,2023-10,196669,0.0031181517863956287,0.02333
BRITANNIA,4607.7,2023-10-18 05:30:00,4623.0,4586.25,2023-10,217179,0.0015977045224817576,0.02497
BRITANNIA,4602.45,2023-10-19 05:30:00,4616.0,4561.7,2023-10,228881,-0.0011393970961650624,0.0238
BRITANNIA,4580.0,2023-10-20 05:30:00,4608.0,4558.75,2023-10,351045,-0.004877836804310753,0.01881
BRITANNIA,4530.6,2023-10-23 05:30:00,4600.0,4516.35,2023-10,203004,-0.010786026200873322,0.00782
BRITANNIA,4533.75,2023-10-25 05:30:00,4585.6,4470.0,2023-10,330082,0.0006952721493840297,0.00852
BRITANNIA,4507.8,2023-10-26 05:30:00,4524.8,4476.75,2023-10,488909,-0.005723738626964403,0.00275
BRITANNIA,4514.3,2023-10-27 05:30:00,4544.0,4491.0,2023-10,382794,0.0014419450729845629,0.00419
BRITANNIA,4461.6,2023-10-30 05:30:00,4508.7,4441.0,2023-10,450526,-0.01167401368983001,-0.00753
BRITANNIA,4426.5,2023-10-31 05:30:00,4479.75,4401.9,2023-10,504625,-0.00786713286713292,-0.01534
BRITANNIA,4397.3,2023-11-01 05:30:00,4456.0,4347.7,2023-11,395359,-0.006596633909409233,-0.02183
BRITANNIA,4527.25,2023-11-02 05:30:00,4568.8,4454.25,2023-11,822845,0.029552225229117823,0.00707
BRITANNIA,4539.55,2023-11-03 05:30:00,4582.4,4524.15,2023-11,335012,0.0027168811088409406,0.00981
BRITANNIA,4623.6,2023-11-06 05:30:00,4628.15,4546.05,2023-11,205763,0.01851505105131568,0.02851
BRITANNIA,4655.2,2023-11-07 05:30:00,4670.0,4590.85,2023-11,282612,0.006834501254433745,0.03554
BRITANNIA,4670.6,2023-11-08 05:30:00,4686.5,4650.5,2023-11,385727,0.0033081285444236386,0.03896
BRITANNIA,4652.1,2023-11-09 05:30:00,4685.5,4630.5,2023-11,208210,-0.003960947201644305,0.03485
BRITANNIA,4681.95,2023-11-10 05:30:00,4685.85,4621.0,2023-11,142336,0.006416457083897376,0.04149
BRITANNIA,4676.6,2023-11-12 05:30:00,4699.0,4660.05,2023-11,23883,-0.001142686273881477,0.0403
